game_date,home_team,away_team,actual_margin,home_weighted_margin,away_weighted_margin,home_weighted_win_pct,away_weighted_win_pct,home_recent_10_win_pct,away_recent_10_win_pct,home_weighted_points_for,away_weighted_points_for,home_weighted_points_against,away_weighted_points_against,home_weighted_point_diff,away_weighted_point_diff,home_recent_margin_3,home_recent_margin_5,home_recent_margin_10,away_recent_margin_3,away_recent_margin_5,away_recent_margin_10,home_recent_win_pct_3,home_recent_win_pct_5,away_recent_win_pct_3,away_recent_win_pct_5,home_recent_points_for_5,home_recent_points_against_5,away_recent_points_for_5,away_recent_points_against_5,rest_diff,home_b2b,away_b2b,home_games_played,away_games_played,market_spread
2026-01-12,Denver Nuggets,Milwaukee Bucks,4,3.4508208433219187,-3.065608282614715,0.570156773975272,0.4803221482781088,0.4,0.6,119.96479699428144,111.39772345226505,119.32116257549191,112.74729594206944,0.6436344187895315,-1.3495724898043875,-6.0,-7.0,-5.4,4.666666666666667,2.8,2.6,0.6666666666666666,0.4,0.6666666666666666,0.6,109.8,116.8,113.6,110.8,0,0.0,0.0,38.0,38.0,0.0
2026-01-11,Toronto Raptors,Philadelphia 76ers,1,2.654546722239338,3.762550851452622,0.5758512599308051,0.6069823881003457,0.6,0.6,112.1435976195791,117.29740693677101,110.97293987807424,114.33142559930289,1.1706577415048542,2.965981337468122,3.6666666666666665,5.0,2.5,10.666666666666666,11.6,2.8,0.6666666666666666,0.6,0.6666666666666666,0.8,113.8,108.8,122.2,110.6,0,0.0,0.0,39.0,36.0,0.0
2026-01-12,Minnesota Timberwolves,San Antonio Spurs,1,6.642461699041097,4.756196608212922,0.6496343164390808,0.6674714842677558,0.6,0.6,121.92501060970531,116.37776198599731,116.18334219322064,111.54225044249388,5.741668416484671,4.835511543503429,8.333333333333334,12.2,6.3,6.666666666666667,5.0,3.7,0.6666666666666666,0.8,0.6666666666666666,0.6,130.6,118.4,109.0,104.0,1,0.0,0.0,39.0,39.0,0.0
2026-01-12,Phoenix Suns,Washington Wizards,19,6.97775271529964,-11.848429952710765,0.6537566091616239,0.3644624377193213,0.8,0.5,113.60142300683259,113.59306199353918,109.95036018170887,122.05561724497598,3.6510628251237165,-8.462555251436797,7.0,10.2,8.9,-11.333333333333334,-8.0,-4.5,0.6666666666666666,0.8,0.3333333333333333,0.4,112.6,102.4,114.2,122.2,0,0.0,0.0,38.0,37.0,0.0
2026-01-11,Memphis Grizzlies,Brooklyn Nets,5,0.9683945477555117,-4.031566459071847,0.3909628634490122,0.36799901907017607,0.3,0.4,115.82800017599274,108.6956379839256,116.83674676084998,111.52763488750898,-1.008746584857235,-2.831996903583388,-6.333333333333333,-6.4,-2.5,-1.6666666666666667,-9.8,-3.4,0.3333333333333333,0.2,0.3333333333333333,0.2,111.0,117.4,106.0,115.8,0,0.0,0.0,38.0,35.0,0.0
2026-01-11,Orlando Magic,New Orleans Pelicans,10,1.0235126006803497,-9.816103759054673,0.5070193972978424,0.258213007584007,0.5,0.1,113.64394475739026,115.75552817391068,114.8976392640809,121.33961287326976,-1.2536945066906355,-5.584084699359082,-6.333333333333333,-3.6,-2.7,-1.3333333333333333,-7.2,-9.6,0.3333333333333333,0.4,0.3333333333333333,0.2,111.2,114.8,109.2,116.4,0,0.0,0.0,39.0,40.0,0.0
2026-01-12,Sacramento Kings,Houston Rockets,13,-10.017543696448481,3.888610025470983,0.16626625918373159,0.5611288101831027,0.2,0.5,107.20951110833946,115.0918123702617,121.5289507334066,109.49256021349746,-14.319439625067147,5.599252156764251,-17.666666666666668,-18.8,-16.1,-1.3333333333333333,2.8,4.0,0.0,0.0,0.3333333333333333,0.4,101.4,120.2,106.2,103.4,0,0.0,0.0,38.0,34.0,0.0
2026-01-11,Portland Trail Blazers,New York Knicks,-9,0.17348837467962858,-1.6429595132385342,0.597372606286748,0.5563094006563919,0.7,0.4,114.66509993529436,117.71753602932795,115.86283030675577,116.75317179217926,-1.1977303714614038,0.9643642371486862,9.0,9.0,0.5,-8.0,-9.4,-5.0,1.0,1.0,0.3333333333333333,0.2,117.6,108.6,107.6,117.0,0,0.0,0.0,39.0,39.0,0.0
2026-01-12,Golden State Warriors,Atlanta Hawks,-13,6.672082227189201,-0.07912912572440794,0.5803120151526003,0.4415497646055319,0.7,0.4,116.89427260259085,117.9190035563252,113.26217266437732,118.16567009802911,3.6320999382135284,-0.24666654170391666,13.333333333333334,2.4,5.1,7.333333333333333,3.4,0.9,0.6666666666666666,0.6,0.6666666666666666,0.6,115.2,112.8,111.0,107.6,0,0.0,0.0,38.0,40.0,0.0
2026-01-13,Cleveland Cavaliers,Utah Jazz,-11,4.055098611770872,-11.329506409571337,0.5440456307160584,0.31496385400428395,0.6,0.3,121.04083591154873,118.24954985923257,119.00672721670381,128.8810851726203,2.0341086948449174,-10.631535313387715,2.3333333333333335,1.6,4.0,-19.0,-17.2,-10.7,0.6666666666666666,0.6,0.3333333333333333,0.2,122.2,120.6,113.4,130.6,1,0.0,0.0,40.0,38.0,0.0
2026-01-13,Dallas Mavericks,Brooklyn Nets,8,-0.24237948714164703,-4.128344356521377,0.3688619772984417,0.3411401990527154,0.3,0.4,113.57285305769206,107.9150048824895,117.44890208232594,110.90523591699831,-3.876049024633886,-2.9902310345088097,-6.0,-5.4,-5.1,-7.333333333333333,-6.0,-2.8,0.3333333333333333,0.4,0.0,0.2,107.8,113.2,106.4,112.4,0,0.0,0.0,39.0,36.0,0.0
2026-01-13,Toronto Raptors,Philadelphia 76ers,-13,2.5100390779833672,3.3151288345859617,0.6061488303477292,0.5629461585009137,0.7,0.5,112.41906613248268,117.13073136045384,111.26059872529216,114.45247973012007,1.1584674071905283,2.6782516303337616,-2.0,5.8,4.1,10.666666666666666,8.4,2.0,0.6666666666666666,0.8,0.6666666666666666,0.6,116.4,110.6,120.6,112.2,0,0.0,0.0,40.0,37.0,0.0
2026-01-13,Sacramento Kings,Los Angeles Lakers,12,-7.911946982804773,-2.9677343038468744,0.22610742446848958,0.5612048611171888,0.2,0.4,107.48157311227591,113.27517072855908,119.8401623818207,115.38624169289986,-12.358589269544794,-2.111070964340783,-7.666666666666667,-13.4,-14.9,-4.0,0.2,-5.9,0.3333333333333333,0.2,0.3333333333333333,0.6,102.4,115.8,110.2,110.0,-2,0.0,0.0,39.0,35.0,0.0
2026-01-13,Indiana Pacers,Boston Celtics,2,-3.187468644867611,9.27088571534657,0.24585798538350145,0.6673270121283875,0.2,0.7,112.76689524641547,118.00689556630549,118.35825428839257,110.33196650551135,-5.5913590419771,7.674929060794142,7.333333333333333,0.8,-6.6,-0.3333333333333333,8.8,8.8,0.6666666666666666,0.4,0.3333333333333333,0.6,118.6,117.8,118.2,109.4,0,0.0,0.0,39.0,38.0,0.0
2026-01-13,LA Clippers,Charlotte Hornets,8,2.635625611210492,5.719164638557885,0.5283154688172792,0.4145889282492844,0.8,0.5,112.14150937837731,117.53555077269391,110.63228338300826,113.13392217899104,1.50922599536905,4.401628593702867,3.3333333333333335,-4.0,8.7,17.333333333333332,18.4,10.6,0.6666666666666666,0.6,0.3333333333333333,0.6,109.6,113.6,118.8,100.4,0,0.0,0.0,38.0,39.0,0.0
2026-01-14,Golden State Warriors,Portland Trail Blazers,22,4.872521325541405,-4.472420605539228,0.5386601717457609,0.5547013994804718,0.6,0.7,116.4712117094336,114.61759086543223,114.03287926881569,116.37264887022314,2.4383324406179128,-1.7550580047909108,9.333333333333334,7.2,1.5,-0.6666666666666666,4.6,0.0,0.6666666666666666,0.6,0.6666666666666666,0.8,118.6,111.4,116.0,111.4,-1,0.0,0.0,39.0,40.0,0.0
2026-01-14,Miami Heat,Phoenix Suns,6,4.690591694950454,-0.6730874942143276,0.4393246541271898,0.6786081978230457,0.5,0.8,116.47608396149654,113.48648101258287,117.78357865662173,108.73374958336996,-1.307494695125186,4.752731429212915,-21.333333333333332,-11.0,-0.5,14.333333333333334,8.6,8.4,0.0,0.2,1.0,0.8,109.0,120.0,109.2,100.6,0,0.0,0.0,39.0,39.0,0.0
2026-01-14,New Orleans Pelicans,Denver Nuggets,-6,-3.6860104477044273,2.855388513796246,0.23985045044350567,0.6010087333908714,0.1,0.5,115.91514152004858,119.10602475143993,121.81325957425034,118.22148749080957,-5.89811805420176,0.884537260630367,-2.0,-6.6,-8.3,-5.0,-5.2,-4.9,0.3333333333333333,0.2,0.6666666666666666,0.6,111.0,117.6,109.8,115.0,1,0.0,0.0,41.0,39.0,0.0
2026-01-14,Los Angeles Lakers,Atlanta Hawks,25,0.5975125713621193,1.0199166705643674,0.5202446966152391,0.4812633888474133,0.4,0.5,113.18210096664382,118.35144747428635,116.01492647751931,117.65609070907354,-2.8328255108754945,0.6953567652128072,-10.666666666666666,-3.6,-5.6,17.666666666666668,3.6,2.5,0.0,0.4,1.0,0.6,107.0,110.6,113.6,110.0,-1,0.0,0.0,36.0,41.0,0.0
2026-01-14,Houston Rockets,Chicago Bulls,6,11.349975653540936,-3.8475171333528753,0.5199082776421511,0.4689893523751597,0.5,0.5,113.83624752453171,115.09560609576232,109.60329676746761,118.70831238941905,4.232950757064103,-3.6127062936567285,-6.666666666666667,-4.6,2.8,-3.6666666666666665,-3.4,-3.5,0.0,0.2,0.3333333333333333,0.4,101.8,106.4,107.8,111.2,-1,0.0,0.0,35.0,38.0,0.0
2026-01-14,Oklahoma City Thunder,San Antonio Spurs,21,12.197299814232556,4.263489792174378,0.7461442717425136,0.6197930111627974,0.7,0.5,120.28275448563178,115.42216870585344,110.28733697034836,111.00349636333223,9.995417515283421,4.418672342521205,5.666666666666667,-2.6,7.4,6.666666666666667,2.8,1.6,1.0,0.6,0.6666666666666666,0.4,114.4,117.0,105.0,102.2,0,0.0,0.0,39.0,40.0,0.0
2026-01-14,Milwaukee Bucks,Minnesota Timberwolves,-33,-0.22350619368562138,4.0490367783154335,0.4458470686958679,0.6746614542483994,0.6,0.6,110.86675250774684,120.64460065002217,112.40655919697035,115.24163660577894,-1.5398066892235107,5.402964044243234,-2.3333333333333335,2.2,2.5,-0.6666666666666666,10.4,5.3,0.3333333333333333,0.6,0.6666666666666666,0.8,111.8,109.6,126.4,116.0,0,0.0,0.0,39.0,40.0,0.0
2026-01-15,New Orleans Pelicans,Brooklyn Nets,3,-3.8771938955247176,-4.502900830312218,0.22286416978662002,0.3163906701939015,0.1,0.3,115.92115122298596,107.70352292386052,121.82648458706937,111.05720986867156,-5.905333364083418,-3.353686944811045,1.6666666666666667,-4.0,-8.2,-9.666666666666666,-3.6,-5.1,0.3333333333333333,0.2,0.0,0.2,113.0,117.0,107.6,111.2,-1,0.0,0.0,42.0,37.0,0.0
2026-01-15,Chicago Bulls,Utah Jazz,2,-3.0094418938043224,-9.231741345212988,0.43532768321349585,0.36413226261208315,0.4,0.4,114.94519415414474,118.59051299666339,118.72924824179228,127.66944678191318,-3.784054087647533,-9.078933785249788,-1.0,-6.0,-4.4,-14.0,-13.2,-8.7,0.3333333333333333,0.2,0.6666666666666666,0.4,106.2,112.2,115.2,128.4,-1,0.0,0.0,39.0,39.0,0.0
2026-01-15,Indiana Pacers,Toronto Raptors,-14,-2.743442609400763,-0.09501694087951244,0.2997274623704584,0.5630431687195594,0.3,0.6,111.71207412754424,111.67812477171049,116.76117119062936,111.52652246871843,-5.049097063085114,0.15160230299206034,9.333333333333334,3.2,-4.7,-6.666666666666667,-0.2,0.7,1.0,0.6,0.3333333333333333,0.6,115.6,112.4,110.0,110.2,0,0.0,0.0,40.0,41.0,0.0
2026-01-15,Dallas Mavericks,Denver Nuggets,-9,0.47750761350094056,3.1196317980127883,0.41394509762665277,0.6295092683538083,0.4,0.5,113.53193331842522,119.3127456740667,116.55965863581439,118.06280336110511,-3.0277253173891694,1.2499423129615934,-4.0,-0.8,-3.7,-4.333333333333333,-1.6,-4.7,0.3333333333333333,0.6,0.6666666666666666,0.8,108.8,109.6,111.2,112.8,1,0.0,0.0,40.0,40.0,0.0
2026-01-15,Philadelphia 76ers,Cleveland Cavaliers,-26,0.7979724882013827,0.11762941563304072,0.5944781429716627,0.5053563753817254,0.6,0.5,116.9770061628015,120.39790600039892,113.55407463630904,119.29070477595603,3.4229315264924622,1.107201224442889,8.0,8.8,4.1,-2.6666666666666665,-1.6,0.6,0.6666666666666666,0.6,0.3333333333333333,0.4,117.6,108.8,122.0,123.6,0,0.0,0.0,38.0,41.0,0.0
2026-01-15,Sacramento Kings,New York Knicks,11,-6.134022286649934,-0.6693638563754672,0.2813877131673915,0.588002874919093,0.3,0.5,108.66150872101066,118.09487022605381,119.28012801320605,116.55650866822458,-10.61861929219539,1.5383615578292336,-3.0,-5.6,-12.8,5.333333333333333,-5.2,-3.0,0.6666666666666666,0.4,0.6666666666666666,0.4,106.8,112.4,112.4,117.6,-2,0.0,0.0,40.0,40.0,0.0
2026-01-15,LA Clippers,Washington Wizards,14,3.1263473507996076,-12.502640609918663,0.5621705841987605,0.3381676821649053,0.8,0.5,112.49022711173704,112.10734090078267,110.51512638799623,121.3301378264109,1.975100723740809,-9.22279692562823,10.0,3.8,7.5,-20.333333333333332,-15.8,-4.7,1.0,0.8,0.0,0.2,110.0,106.2,109.0,124.8,-1,0.0,0.0,39.0,38.0,0.0
2026-01-16,San Antonio Spurs,Milwaukee Bucks,18,5.755379372156418,-3.147217791779187,0.5757170574018019,0.4139995546450456,0.4,0.5,114.18320878138637,110.51911319428064,111.57215963992867,114.30616791731367,2.6110491414576984,-3.7870547230330374,-5.666666666666667,-0.4,-2.0,-11.0,-4.6,-2.5,0.3333333333333333,0.4,0.3333333333333333,0.4,102.6,103.0,108.6,113.2,0,0.0,0.0,41.0,40.0,0.0
2026-01-16,Los Angeles Lakers,Charlotte Hornets,-18,2.958288034022768,4.520936666854205,0.5550506730415333,0.3849742292980142,0.5,0.4,115.2002738375907,116.92584378513874,116.01384357000165,113.4100818228938,-0.8135697324109543,3.5157619622449374,3.0,0.2,-0.7,15.0,14.2,8.1,0.3333333333333333,0.4,0.3333333333333333,0.4,111.2,111.0,118.2,104.0,-1,0.0,0.0,37.0,40.0,0.0
2026-01-16,Golden State Warriors,New York Knicks,13,6.401822671335564,-1.5917795871224905,0.571614356474411,0.5461876445768798,0.6,0.4,116.65184678874664,116.87918580228116,112.81619556732524,116.23247715809923,3.8356512214214007,0.6467086441819276,14.333333333333334,9.8,2.7,-2.3333333333333335,-5.2,-4.3,0.6666666666666666,0.6,0.3333333333333333,0.4,117.8,108.0,108.8,114.0,1,0.0,0.0,40.0,41.0,0.0
2026-01-16,Portland Trail Blazers,Atlanta Hawks,16,-0.6456063901525971,-1.1298671848295205,0.515254369916857,0.44718017166883406,0.7,0.5,113.36473369153786,118.18491726067074,116.55949029118837,119.30931334889492,-3.1947565996505034,-1.1243960882241737,-8.333333333333334,-0.8,-0.6,3.6666666666666665,2.0,1.5,0.3333333333333333,0.6,0.6666666666666666,0.6,112.4,113.2,113.4,111.4,0,0.0,0.0,41.0,42.0,0.0
2026-01-16,Detroit Pistons,Phoenix Suns,3,9.762468065233637,-1.1383385306594644,0.6739547083089417,0.6301342128344508,0.6,0.7,116.06729916852036,114.02318276150952,108.92072212782388,110.03853480602729,7.146577040696485,3.984647955482231,13.333333333333334,7.6,6.2,6.0,6.8,7.1,0.6666666666666666,0.6,0.6666666666666666,0.6,109.4,101.8,111.8,105.0,3,0.0,0.0,38.0,40.0,0.0
2026-01-16,Houston Rockets,Oklahoma City Thunder,-20,10.773114156919679,10.781480076961621,0.5549483089858844,0.7642775610253391,0.6,0.8,114.21312977466309,120.19112543976992,109.85120895214087,109.40963435820602,4.361920822522222,10.7814910815639,-4.333333333333333,-2.2,5.4,11.333333333333334,2.2,11.0,0.3333333333333333,0.4,1.0,0.8,104.8,107.0,117.2,115.0,0,0.0,0.0,36.0,40.0,0.0
2026-01-15,Orlando Magic,Memphis Grizzlies,7,1.8250172775336575,-2.7443053203738343,0.5422337292374105,0.4346764498959531,0.5,0.4,114.66941896851549,114.90727160136058,115.11924546958292,115.48474093313864,-0.4498265010674345,-0.5774693317780617,-0.3333333333333333,-0.2,-2.1,-5.0,-4.0,-0.4,0.6666666666666666,0.6,0.3333333333333333,0.4,114.0,114.2,107.4,111.4,0,0.0,0.0,40.0,39.0,0.0
2026-01-16,Miami Heat,Boston Celtics,-5,4.807507904345158,8.264515716563517,0.47937452146816883,0.6194296750329,0.6,0.6,117.22782281420734,116.42735258931337,118.0133323796331,109.44684070357376,-0.7855095654257553,6.980511885739617,-10.0,-7.8,2.2,0.3333333333333333,2.2,7.8,0.3333333333333333,0.4,0.3333333333333333,0.4,111.4,119.2,108.2,106.0,-1,0.0,0.0,40.0,39.0,0.0
2026-01-16,Dallas Mavericks,Utah Jazz,22,-0.33372815866960887,-8.57019678549738,0.38450781025170566,0.3381217577458806,0.3,0.3,113.2096494594703,119.11978358744777,116.66208705663313,127.69305868607657,-3.4524375971628274,-8.573275098628798,-6.333333333333333,-3.8,-4.7,-15.333333333333334,-9.6,-9.1,0.3333333333333333,0.4,0.3333333333333333,0.4,108.6,112.4,117.0,126.6,0,0.0,0.0,41.0,40.0,0.0
2026-01-17,Indiana Pacers,New Orleans Pelicans,8,-3.6893367864441626,-9.833380052701564,0.27841264672328614,0.27768990229375107,0.3,0.2,110.9502957992533,115.92671388241953,116.63592728086383,121.20378973227662,-5.685631481610528,-5.277075849857084,4.0,2.0,-4.3,-4.333333333333333,-1.8,-7.0,0.6666666666666666,0.6,0.3333333333333333,0.4,110.4,108.4,115.6,117.4,0,0.0,0.0,41.0,43.0,0.0
2026-01-17,Brooklyn Nets,Chicago Bulls,3,-3.3914768808832,-4.044421760100076,0.29356413315895635,0.47566306008514647,0.2,0.4,108.08564617060208,115.8777182006138,111.41381577591778,119.24860876928629,-3.3281696053157077,-3.3708905686724933,-5.333333333333333,-6.6,-6.2,4.666666666666667,-3.0,-4.9,0.0,0.0,0.6666666666666666,0.4,104.8,111.4,112.0,115.0,0,0.0,0.0,38.0,40.0,0.0
2026-01-17,Toronto Raptors,LA Clippers,-4,1.182443359685084,-2.9049831732138496,0.5939885822359758,0.5934453854717164,0.7,0.8,111.91338096918913,112.9552297955789,110.78103099824571,110.12117277146234,1.132349970943423,2.834057024116561,0.6666666666666666,-1.0,4.2,9.333333333333334,6.4,7.3,0.6666666666666666,0.6,1.0,0.8,109.4,110.4,113.2,106.8,0,0.0,0.0,42.0,40.0,0.0
2026-01-17,Sacramento Kings,Washington Wizards,13,-4.637541610708698,-12.636338848516017,0.332491099872405,0.31389572677710825,0.3,0.4,108.89892215516373,111.59721213813663,117.9801551794635,121.16289239063185,-9.081233024299763,-9.565680252495227,12.0,0.0,-12.3,-18.0,-13.4,-8.2,1.0,0.6,0.0,0.2,109.6,109.6,107.0,120.4,0,0.0,0.0,41.0,39.0,0.0
2026-01-17,Houston Rockets,Minnesota Timberwolves,5,7.585250896137003,6.634049310427605,0.514687122451624,0.6977975762132381,0.5,0.7,112.52903031392312,121.94992632882646,109.93455309414081,114.5844269561444,2.5944772197823056,7.365499372682066,-9.0,-6.8,1.1,7.333333333333333,11.8,9.0,0.3333333333333333,0.2,0.6666666666666666,0.8,103.0,109.8,126.0,114.2,-2,0.0,0.0,37.0,41.0,0.0
2026-01-17,Philadelphia 76ers,Cleveland Cavaliers,-2,-1.5948009123503297,2.54917142103035,0.551809526997318,0.5403871848605853,0.6,0.6,116.26090743054829,121.29039006764104,114.94980420419769,118.4202733866913,1.3111032263505962,2.870116680949735,-4.666666666666667,3.8,2.2,9.0,4.4,3.4,0.3333333333333333,0.6,0.6666666666666666,0.6,114.2,110.4,126.6,122.2,0,0.0,0.0,39.0,42.0,0.0
2026-01-18,Atlanta Hawks,Boston Celtics,-26,-0.9473672012616041,7.9793938342399375,0.4156323012435614,0.6466143749506725,0.5,0.6,116.97254789065727,116.61112059029925,119.14639485894845,109.77207959118769,-2.173846968291187,6.83904099911156,-9.333333333333334,2.4,0.2,-0.6666666666666666,0.4,6.5,0.3333333333333333,0.6,0.3333333333333333,0.4,113.6,111.2,109.0,108.6,0,0.0,0.0,43.0,40.0,0.0
2026-01-18,New York Knicks,Phoenix Suns,-7,7.052529481028205,-1.2976891153479162,0.5075064721840373,0.5853228549651421,0.3,0.6,116.60446070322082,113.38150823628831,116.92421604792942,109.89356646299599,-0.31975534470859657,3.48794177329232,-5.0,-1.6,-5.9,3.3333333333333335,6.8,5.9,0.3333333333333333,0.4,0.3333333333333333,0.6,113.4,115.0,113.4,106.6,0,0.0,0.0,42.0,41.0,0.0
2026-01-18,Denver Nuggets,Washington Wizards,6,3.5039502089852235,-12.668100910960066,0.6558563423975743,0.29147369179935617,0.6,0.3,119.21939109183036,111.84027829658336,117.4183112569756,121.6512770766482,1.801079834854761,-9.810998780064836,6.333333333333333,0.0,-3.7,-15.333333333333334,-17.6,-9.9,1.0,0.8,0.0,0.0,109.8,109.8,106.0,123.6,2,0.0,0.0,41.0,40.0,0.0
2026-01-18,Golden State Warriors,Charlotte Hornets,20,6.978105619004733,5.674689193058829,0.6020785686804898,0.42871116557037414,0.7,0.4,117.31663125915702,118.21116914255224,112.82926663384215,113.66537522686917,4.487364625314868,4.545793915683063,7.333333333333333,12.6,5.4,21.666666666666668,12.4,8.4,0.6666666666666666,0.8,0.6666666666666666,0.4,122.6,110.0,120.4,108.0,0,0.0,0.0,41.0,41.0,0.0
2026-01-18,Miami Heat,Oklahoma City Thunder,2,3.9509229289988297,11.624770981959607,0.4452842867254597,0.7810407241032578,0.5,0.8,116.99827945610983,119.53750784067051,118.08349825054408,108.10045181158966,-1.0852187944342546,11.43705602908085,-3.6666666666666665,-12.6,0.2,17.666666666666668,11.6,10.5,0.3333333333333333,0.2,1.0,1.0,109.2,121.8,120.0,108.4,0,0.0,0.0,41.0,41.0,0.0
2026-01-18,San Antonio Spurs,Minnesota Timberwolves,3,6.875491634950972,5.617934723628709,0.6057649023300724,0.6483793431045014,0.5,0.7,114.52433537653643,120.74952747528002,110.82343613133753,114.25975646757931,3.7008992451988973,6.4897710077007105,-1.3333333333333333,3.4,1.1,9.666666666666666,5.2,10.1,0.3333333333333333,0.6,0.6666666666666666,0.6,105.4,102.0,122.6,117.4,1,0.0,0.0,42.0,42.0,0.0
2026-01-18,Portland Trail Blazers,Los Angeles Lakers,16,0.8082161790870795,-3.774219388268328,0.5495842004615388,0.5150056087016491,0.7,0.5,113.62218433907208,115.33011810851632,115.45756253380662,117.38363175824064,-1.8353781947345453,-2.053513649724323,-5.0,-1.6,0.4,-1.6666666666666667,-5.0,-0.2,0.3333333333333333,0.6,0.3333333333333333,0.2,108.4,110.0,112.4,117.4,0,0.0,0.0,42.0,38.0,0.0
2026-01-17,Dallas Mavericks,Utah Jazz,18,1.5429862473350497,-9.769335112863523,0.42809715126754927,0.31407657057599914,0.4,0.2,115.39023129635339,119.32460726750692,117.04011964823509,128.85271034137241,-1.6498883518816996,-9.528103073865495,7.0,0.2,-1.5,-4.333333333333333,-13.2,-12.6,0.6666666666666666,0.4,0.3333333333333333,0.4,117.4,117.2,116.4,129.6,0,0.0,0.0,42.0,41.0,0.0
2026-01-18,Detroit Pistons,Indiana Pacers,43,9.158651723691543,-11.236832826090808,0.697356580195882,0.32951567896088707,0.6,0.4,115.48826948636743,112.08694065236813,108.63931264491507,116.80335161809681,6.848956841452363,-4.716410965728684,4.0,9.4,5.7,-1.3333333333333333,4.4,-0.9,0.6666666666666666,0.8,0.6666666666666666,0.8,108.6,99.2,112.6,108.2,1,0.0,0.0,39.0,42.0,0.0
2026-01-19,Chicago Bulls,Brooklyn Nets,22,-2.5719186511055194,-4.361709493647798,0.4418367621686963,0.34426850483201327,0.4,0.2,115.38861621990141,108.36659856945629,118.73313128052402,111.24056436273611,-3.344515060622612,-2.8739657932798224,-2.3333333333333335,-0.8,-4.3,-2.6666666666666665,-5.8,-7.5,0.3333333333333333,0.4,0.3333333333333333,0.2,113.6,114.4,106.6,112.4,0,0.0,0.0,41.0,39.0,0.0
2026-01-19,Houston Rockets,New Orleans Pelicans,9,7.326900544219339,-9.665666283381169,0.5497008362444632,0.2581692208749508,0.5,0.2,112.3465691683783,116.1427557287905,109.57854146179628,121.61124413784921,2.768027706582018,-5.468488409058708,-3.0,-5.6,-0.1,-3.6666666666666665,0.0,-7.3,0.6666666666666666,0.4,0.3333333333333333,0.4,104.6,110.2,119.4,119.4,0,0.0,0.0,38.0,44.0,0.0
2026-01-19,Los Angeles Lakers,Toronto Raptors,17,0.9893432826203306,1.1635178841454483,0.4780411268243536,0.5520836051960959,0.4,0.6,115.37819882185089,112.27223408534562,118.43272029214315,111.50196347775191,-3.054521470292258,0.7702706075937016,-3.0,-5.0,-4.2,-1.0,-2.0,2.4,0.3333333333333333,0.2,0.3333333333333333,0.4,117.4,122.4,113.4,115.4,-1,0.0,0.0,39.0,43.0,0.0
2026-01-19,Denver Nuggets,Charlotte Hornets,-23,3.7384437958316092,3.5172321515840355,0.680228699187035,0.3983497125664148,0.7,0.4,119.34549434741479,118.05457348235737,117.2470457302662,115.24712003519083,2.098448617148591,2.8074534471665373,7.0,0.4,-0.7,-3.3333333333333335,8.6,7.4,1.0,0.8,0.3333333333333333,0.4,111.2,110.8,124.4,115.8,0,0.0,0.0,42.0,42.0,0.0
2026-01-19,Sacramento Kings,Portland Trail Blazers,-7,-3.127840403255055,-6.0032744483215685,0.37976427987924033,0.5813603394354693,0.4,0.7,110.25166620263772,114.91871084874896,117.76909969807568,115.49583065923225,-7.517433495437956,-0.5771198104832962,12.0,3.0,-8.6,3.3333333333333335,1.4,1.7,1.0,0.8,0.6666666666666666,0.6,115.6,112.6,114.2,112.8,1,0.0,0.0,42.0,43.0,0.0
2026-01-18,Memphis Grizzlies,Orlando Magic,17,1.3283739563431256,-0.9154085948766346,0.4036268696304247,0.574787315063785,0.3,0.6,114.62816942493784,114.90626987340958,115.66440960003742,114.82630949002596,-1.0362401750995787,0.07996038338362155,-1.0,-4.2,-2.0,1.6666666666666667,-0.4,0.1,0.3333333333333333,0.4,0.6666666666666666,0.6,106.8,111.0,110.6,111.0,0,0.0,0.0,40.0,41.0,0.0
2026-01-20,Detroit Pistons,Boston Celtics,1,12.114345541292767,9.521883796161644,0.7189748462815907,0.6717450366214983,0.6,0.7,115.88198053058423,117.70548520086977,106.45070132843674,109.50383196230256,9.431279202147493,8.201653238567218,13.333333333333334,17.2,9.1,9.666666666666666,6.4,9.7,0.6666666666666666,0.8,0.6666666666666666,0.6,110.0,92.8,113.4,107.0,0,0.0,0.0,40.0,41.0,0.0
2026-01-19,Atlanta Hawks,Milwaukee Bucks,-2,-3.2391296058350103,-4.418555018288271,0.38641472554880074,0.384558394614258,0.5,0.5,116.20121407564706,109.84217107741225,120.04996077535003,114.63996504330937,-3.8487466997029713,-4.797793965897128,-22.333333333333332,-6.2,-1.3,-18.333333333333332,-11.6,-2.2,0.0,0.4,0.0,0.2,111.4,117.6,105.8,117.4,-2,0.0,0.0,44.0,41.0,0.0
2026-01-20,Brooklyn Nets,Phoenix Suns,-9,-2.833247092048428,-0.600430127117753,0.3196768974968708,0.6146904144361938,0.2,0.6,107.91182303848827,112.85874761465571,112.15198967932942,109.12208082703941,-4.240166640841153,3.7366667876163007,-7.333333333333333,-7.0,-8.4,-0.6666666666666666,4.4,5.2,0.3333333333333333,0.2,0.3333333333333333,0.6,106.0,113.0,111.2,106.8,-1,0.0,0.0,40.0,42.0,0.0
